ParticipantNumber,TryNumber,Workload,simulationDateTime,Counter,CursorX,CursorY,CursorState,LeftEyeX,LeftEyeY,LeftEyeZ,LeftEyePupilDiamet,LeftEyePupilValid,RightEyeX,RightEyeY,RightEyeZ,RightEyePupilDiame,RightEyePupilValid,FixedPogX,FixedPogY,FixedPogStart,FixedPogDuration,FixedPogId,FixedPogValid,LeftPogX,LeftPogY,LeftPogValid,RightPogX,RightPogY,RightPogValid,BestPogX,BestPogY,BestPogValid,LeftPupilX,LeftPupilY,LeftPupilDiameter,LeftPupilScale,LeftPupilValid,RightPupilX,RightPupilY,RightPupilDiameter,RightPupilScale,RightPupilValid,MarkerX,MarkerY,MarkerScale,MarkerValid,SystemTime,Time,TimeTick,UserData,MissionTime
114,T,Training,D20200305T0747,219426,840.3968,932.0832,0,-114.8672,-47.4624,0.69107,3.97,1,51.9168,-42.4224,0.71932,3.87,1,1086.848,487.0224,1528.559,0.32214,5091,1,1004.6208,598.9536,1,1038.72,429.8112,1,1021.6704,514.3824,1,840.3968,932.0832,17.71546,0.9661799999999999,1,1464.6016,899.8560000000001,17.80047,0.97491,1,0.44242,0.58132,0.20239000000000001,1,7:47:35 AM,1528.881,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219427,840.3968,932.0832,0,-114.8672,-47.4624,0.69107,3.97,1,51.9168,-42.4224,0.71932,3.82,1,1086.4896,486.288,1528.559,0.32849,5091,1,1001.7280000000001,589.4064,1,1099.52,380.8224,1,1050.624,485.1072,1,840.3968,932.0832,17.71546,0.97491,1,1464.7552,899.8848,17.78699,0.98364,1,0.44242,0.58132,0.20239000000000001,1,7:47:35 AM,1528.888,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219428,840.3712,932.0688,0,-121.9072,-50.0976,0.73169,3.92,1,51.8144,-42.2496,0.71773,3.83,1,1085.9776,484.8336,1528.559,0.33666999999999997,5091,1,988.0832,558.864,1,1098.24,345.0816,1,1043.1744,451.9728,1,840.3712,932.0688,18.1628,1.0003799999999998,1,1464.704,899.7408,17.91243,1.00911,1,0.44233,0.58123,0.20222,1,7:47:35 AM,1528.896,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219429,840.2432,932.04,0,-121.9072,-50.0976,0.73169,3.98,1,51.8144,-42.2496,0.71773,3.85,1,1084.9792,483.7392,1528.559,0.3418,5091,1,933.2736,486.6768,1,1109.2992,352.87199999999996,1,1021.2864,419.7744,1,840.2432,932.04,18.14164,1.02585,1,1464.6784,899.6976,17.94342,1.02585,1,0.44226000000000004,0.58111,0.20263,1,7:47:35 AM,1528.901,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219430,840.2688,932.112,0,-121.9072,-50.0976,0.73169,3.96,1,51.8144,-42.2496,0.71773,3.84,1,1084.7488,481.8096,1528.559,0.34875,5091,1,1020.0832,473.7888,1,1083.4944,305.6832,1,1051.776,389.736,1,840.2688,932.112,18.231170000000002,1.04259,1,1464.5248,899.6544,17.89398,1.04259,1,0.44226000000000004,0.58111,0.20263,1,7:47:35 AM,1528.908,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219431,840.0128,932.2560000000001,0,-120.9856,-49.7952,0.7261,3.94,1,50.816,-41.544,0.7058300000000001,3.84,1,1084.4160000000002,479.5344,1528.559,0.35522,5091,1,1012.0192,453.1536,1,1083.0336,294.5232,1,1047.5264,373.8384,1,840.0128,932.2560000000001,17.88414,1.05934,1,1464.5248,899.784,17.845660000000002,1.05061,1,0.4422,0.58105,0.20248,1,7:47:35 AM,1528.914,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219432,840.064,932.7312,0,-120.9856,-49.7952,0.7261,4.04,1,50.816,-41.544,0.7058300000000001,3.92,1,1084.3648,476.7696,1528.559,0.36182,5091,1,992.128,444.7584,1,1101.8752,333.0,1,1046.9888,388.87199999999996,1,840.064,932.7312,18.41403,1.05061,1,1464.2176,900.2304,18.40795,1.04187,1,0.44213,0.58112,0.20297,1,7:47:35 AM,1528.921,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219433,840.0128,932.7456,0,-120.9856,-49.7952,0.7261,4.04,1,50.816,-41.544,0.7058300000000001,3.84,1,1084.2624,475.5024,1528.559,0.36951,5091,1,1074.4832,447.4656,1,1072.9472,403.1712,1,1073.7152,425.3184,1,840.0128,932.7456,18.460379999999997,1.04187,1,1464.2688,900.4176,18.7333,1.03314,1,0.44213,0.58112,0.20297,1,7:47:35 AM,1528.9289999999999,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219434,840.064,932.544,0,-118.0672,-48.7008,0.7078,4.03,1,49.792,-40.9248,0.69539,3.79,1,1084.3648,475.1856,1528.559,0.37573,5091,1,1082.1888,469.6992,1,1074.2272,426.3696,1,1078.1952,448.0272,1,840.064,932.544,18.19235,1.0242200000000001,1,1464.3712,900.216,18.558989999999998,1.01549,1,0.44211999999999996,0.5813,0.20275,1,7:47:35 AM,1528.935,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219435,839.68,932.9760000000001,0,-118.0672,-48.7008,0.7078,4.03,1,49.792,-40.9248,0.69539,3.8,1,1082.1888,475.0848,1528.559,0.38342,5091,1,1076.8384,454.1472,1,1069.6960000000001,423.9504,1,1073.2544,439.056,1,839.68,932.9760000000001,18.59292,1.0065600000000001,1,1464.1152,900.3168,18.67527,1.0065600000000001,1,0.44211999999999996,0.5813,0.20275,1,7:47:35 AM,1528.943,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219436,839.552,933.2639999999999,0,-118.0672,-48.7008,0.7078,3.96,1,49.792,-40.9248,0.69539,3.82,1,1080.192,475.8912,1528.559,0.38904,5091,1,1079.8336,449.352,1,1055.1552,458.2368,1,1067.4944,453.8016,1,839.552,933.2639999999999,18.72869,0.9976299999999999,1,1464.0128,900.3744,18.45386,0.9976299999999999,1,0.44211000000000006,0.5813699999999999,0.20289000000000001,1,7:47:35 AM,1528.9479999999999,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219437,839.3984,933.0624,0,-116.7104,-48.2112,0.6996100000000001,3.93,1,48.2816,-39.8448,0.6743899999999999,3.84,1,1053.7984,437.9472,1528.559,0.38904,5091,0,1083.8528,461.0736,1,1055.9744,469.8864,1,1069.9008,465.48,1,839.3984,933.0624,18.47384,0.9887,1,1464.0384,900.36,18.65055,0.9887,1,0.44215,0.58163,0.20322,1,7:47:35 AM,1528.954,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219438,839.808,933.4656,0,-116.7104,-48.2112,0.6996100000000001,3.99,1,48.2816,-39.8448,0.6743899999999999,3.89,1,1069.3632,474.48,1528.559,0.38904,5091,0,1104.0512,523.944,1,1065.8048,498.0672,1,1084.928,511.0128,1,839.808,933.4656,18.647070000000003,0.9887,1,1464.192,900.6048,18.292839999999998,0.9887,1,0.44215,0.58163,0.20322,1,7:47:35 AM,1528.961,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219439,839.936,933.4944,0,-116.7104,-48.2112,0.6996100000000001,3.99,1,48.2816,-39.8448,0.6743899999999999,3.85,1,1078.656,480.8592,1528.559,0.38904,5091,0,1112.576,542.0880000000001,1,1081.9584,445.1328,1,1097.2672,493.6032,1,839.936,933.4944,18.61196,0.9887,1,1464.4224,900.7344,18.16776,0.9887,1,0.44215,0.58163,0.20322,1,7:47:35 AM,1528.9679999999998,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219440,839.9104,933.408,0,-116.7104,-48.2112,0.6996100000000001,4.0,1,52.5056,-43.3584,0.73116,3.9,1,1083.2384,482.5872,1528.954,0.02026,5092,1,1112.576,542.0880000000001,1,1081.3696,433.51199999999994,1,1096.9856,487.8,1,839.9104,933.408,18.402379999999997,0.9887,1,1464.4736,900.8496,18.17915,0.9974299999999999,1,0.4422,0.58219,0.2025,1,7:47:35 AM,1528.975,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219441,839.8336,933.5088,0,-116.7104,-48.2112,0.6996100000000001,4.0,1,52.5056,-43.3584,0.73116,3.88,1,1090.9696,481.0464,1528.954,0.02673,5092,1,1120.6144,588.4704,1,1123.0464,361.296,1,1121.8432,474.8832,1,839.8336,933.5088,18.34701,0.9974299999999999,1,1464.7552,900.9504,18.04068,1.00616,1,0.4422,0.58219,0.2025,1,7:47:35 AM,1528.981,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219442,840.1152,933.5232,0,-116.7104,-48.2112,0.6996100000000001,4.06,1,52.5056,-43.3584,0.73116,3.88,1,1091.1744,473.5584,1528.954,0.03369,5092,1,1046.2208,544.896,1,1138.3039999999999,327.3984,1,1092.2752,436.1472,1,840.1152,933.5232,18.12274,1.00616,1,1464.7552,900.936,18.04149,1.01489,1,0.44235,0.58234,0.20244,1,7:47:35 AM,1528.9879999999998,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219443,840.1408,933.4944,0,-121.9072,-50.4144,0.73168,4.05,1,50.7904,-41.544,0.70193,3.88,1,1090.7136,465.7968,1528.954,0.04077,5092,1,1037.7984,523.5984,1,1138.1760000000002,314.7552,1,1087.9744,419.1696,1,840.1408,933.4944,18.055870000000002,1.0238200000000002,1,1464.6784,900.8784,17.87206,1.0238200000000002,1,0.44235,0.58234,0.20244,1,7:47:35 AM,1528.995,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219444,840.1664,933.5952,0,-121.9072,-50.4144,0.73168,4.09,1,50.7904,-41.544,0.70193,3.94,1,1081.8816,459.0,1528.954,0.04724,5092,1,982.3232,500.1696,1,1057.664,322.5888,1,1019.9808,411.3792,1,840.1664,933.5952,18.192320000000002,1.03275,1,1465.1904,901.0368,18.09962,1.0240200000000002,1,0.44237,0.58241,0.20223,1,7:47:35 AM,1529.0020000000002,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219445,840.6784,933.8688,0,-121.9072,-50.4144,0.73168,4.07,1,50.7904,-41.544,0.70193,3.95,1,1077.4528,455.9904,1528.954,0.05371,5092,1,990.5664,509.9616,1,1093.4784,354.0672,1,1042.0224,432.0144,1,840.6784,933.8688,18.70018,1.03295,1,1465.1392,901.1088,17.984270000000002,1.0242200000000001,1,0.44251,0.5825199999999999,0.20224,1,7:47:35 AM,1529.0079999999998,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219446,840.448,933.5664,0,-114.8672,-47.6208,0.69107,4.03,1,50.7136,-41.544,0.70062,3.88,1,1074.3808,455.7312,1528.954,0.0603,5092,1,999.0912,529.9632,1,1094.3488,376.776,1,1046.7328,453.3696,1,840.448,933.5664,18.130689999999998,1.0164,1,1465.2928,901.44,18.723489999999998,1.00767,1,0.44251,0.5825199999999999,0.20224,1,7:47:35 AM,1529.015,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219447,840.96,933.4512,0,-114.8672,-47.6208,0.69107,4.12,1,50.7136,-41.544,0.70062,3.88,1,1071.232,459.8064,1528.954,0.06688999999999999,5092,1,1032.4736,568.6848,1,1047.296,432.5328,1,1039.872,500.616,1,840.96,933.4512,17.879939999999998,0.99093,1,1465.5488,901.5264,18.95952,0.99093,1,0.44263,0.5825899999999999,0.20237,1,7:47:35 AM,1529.021,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219448,841.1904,933.8112,0,-114.8672,-47.6208,0.69107,4.04,1,50.7136,-41.544,0.70062,3.9,1,1069.2608,464.3856,1528.954,0.07397000000000001,5092,1,1052.9024,592.6464,1,1042.2784,436.7088,1,1047.6032,514.6704,1,841.1904,933.8112,18.88042,0.97419,1,1465.6,901.3536,18.51255,0.97419,1,0.44273999999999997,0.58267,0.20246,1,7:47:35 AM,1529.0279999999998,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219449,841.4464,933.7968,0,-114.8672,-47.7648,0.69107,4.05,1,50.7136,-41.544,0.70062,3.89,1,1067.9808,469.9008,1528.954,0.0813,5092,1,1061.12,612.6768,1,1044.0448,459.4032,1,1052.5696,536.04,1,841.4464,933.7968,18.75691,0.95745,1,1465.6256,901.2816,18.64871,0.95745,1,0.44273999999999997,0.58267,0.20246,1,7:47:35 AM,1529.036,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219450,841.2416,933.9119999999999,0,-114.8672,-47.7648,0.69107,4.02,1,50.7136,-41.544,0.70062,3.9,1,1067.5712,475.9632,1528.954,0.08716,5092,1,1060.3519999999999,629.0928,1,1064.1408,480.4992,1,1062.2464,554.7888,1,841.2416,933.9119999999999,19.20399,0.95745,1,1465.6512,901.3824,18.71146,0.95745,1,0.44277,0.58272,0.20255,1,7:47:35 AM,1529.0420000000001,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219451,841.2416,934.0704,0,-114.8672,-47.7648,0.69107,4.01,1,50.7136,-41.544,0.70062,3.88,1,1065.5488,479.9232,1528.954,0.09387000000000001,5092,1,1046.3232,553.0608,1,1028.2752,517.9392,1,1037.2864,535.5072,1,841.2416,934.0704,18.867910000000002,0.95745,1,1465.7279999999998,901.7424,18.63885,0.95745,1,0.44277,0.58272,0.20255,1,7:47:35 AM,1529.0479999999998,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219452,841.0880000000001,934.0128,0,-114.8672,-47.8368,0.69107,4.04,1,50.7136,-41.688,0.70062,3.93,1,1063.7824,483.408,1528.954,0.10046000000000001,5092,1,1046.3232,553.0608,1,1028.2752,517.9392,1,1037.2864,535.5072,1,841.0880000000001,934.0128,18.57412,0.95745,1,1465.7024,901.7712,18.35741,0.95745,1,0.4428,0.58286,0.20228,1,7:47:35 AM,1529.055,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219453,840.6272,933.8976,0,-114.8672,-47.8368,0.69107,4.03,1,50.7136,-41.688,0.70062,3.96,1,1060.9408,486.4896,1528.954,0.1073,5092,1,1022.1312,503.208,1,1008.128,568.368,1,1015.1424,535.7952,1,840.6272,933.8976,18.28014,0.95745,1,1465.6,901.872,18.571920000000002,0.95745,1,0.44273999999999997,0.58301,0.20232,1,7:47:35 AM,1529.0620000000001,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219454,840.3456,934.3728,0,-114.8672,-47.8368,0.69107,4.01,1,50.7136,-41.688,0.70062,3.88,1,1058.3039999999999,489.7728,1528.954,0.11389,5092,1,1025.1264,564.9119999999999,1,1002.5984,526.3056,1,1013.8624,545.6016,1,840.3456,934.3728,18.700570000000003,0.95745,1,1465.2416,901.944,18.61515,0.95745,1,0.44273999999999997,0.58301,0.20232,1,7:47:35 AM,1529.068,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219455,840.4992,934.5888,0,-117.1712,-48.816,0.70405,4.05,1,50.7904,-41.8464,0.70193,3.96,1,1055.8464,492.19199999999995,1528.954,0.12061,5092,1,1021.0304,555.1632,1,1001.4464,516.2688,1,1011.2256,535.7232,1,840.4992,934.5888,18.759970000000003,0.96526,1,1465.1136,902.16,18.17833,0.96526,1,0.44263,0.5833,0.20229,1,7:47:35 AM,1529.075,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219456,840.3968,934.6752,0,-117.1712,-48.816,0.70405,4.09,1,50.7904,-41.8464,0.70193,3.89,1,1054.2336,492.0912,1528.954,0.12805,5092,1,1010.2272,563.9184,1,1037.6960000000001,416.80800000000005,1,1023.9488,490.3632,1,840.3968,934.6752,18.75205,0.97308,1,1464.96,902.6496,19.17279,0.97308,1,0.44263,0.5833,0.20229,1,7:47:35 AM,1529.0829999999999,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219457,840.2688,934.6608,0,-117.1712,-48.816,0.70405,4.08,1,50.7904,-41.8464,0.70193,3.93,1,1054.6944,492.0048,1528.954,0.13402999999999998,5092,1,1059.4304,557.6112,1,1068.2112,422.9568,1,1063.808,490.2768,1,840.2688,934.6608,18.74345,0.9808899999999999,1,1465.0624,902.6352,19.06474,0.9808899999999999,1,0.44259,0.58335,0.20224,1,7:47:35 AM,1529.089,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219458,840.32,934.6896,0,-121.9072,-50.7312,0.73168,4.07,1,50.7136,-41.8464,0.70062,3.92,1,1054.8992,490.9536,1528.954,0.14075,5092,1,1051.4176,537.1056,1,1066.88,400.1472,1,1059.1488,468.6336,1,840.32,934.6896,18.89037,0.9976299999999999,1,1465.0112,902.6496,19.084139999999998,0.9976299999999999,1,0.44251999999999997,0.5835,0.20215999999999998,1,7:47:35 AM,1529.095,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219459,840.3456,934.7472,0,-121.9072,-50.7312,0.73168,4.09,1,50.7136,-41.8464,0.70062,3.92,1,1053.6960000000001,488.3472,1528.954,0.14758,5092,1,985.8048,493.704,1,1068.6208,368.784,1,1027.2,431.2368,1,840.3456,934.7472,18.90805,1.0065600000000001,1,1464.8064,902.592,18.90861,1.0065600000000001,1,0.44251999999999997,0.5835,0.20215999999999998,1,7:47:35 AM,1529.102,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219460,840.4224,934.5168,0,-121.9072,-50.7312,0.73168,4.09,1,50.7136,-41.8464,0.70062,3.93,1,1051.9552,485.7264,1528.954,0.1543,5092,1,1002.112,436.464,1,1022.2080000000001,414.1008,1,1012.1728,425.2752,1,840.4224,934.5168,19.041339999999998,1.01549,1,1465.0624,902.6352,18.99904,1.01549,1,0.44251999999999997,0.5835,0.20215999999999998,1,7:47:35 AM,1529.109,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219461,840.2944,934.3439999999999,0,-114.8672,-47.8368,0.69107,4.02,1,50.7136,-41.688,0.70062,3.95,1,1050.4704,483.7104,1528.954,0.16101,5092,1,1006.1056,446.6304,1,1023.1296,424.4112,1,1014.6048,435.5136,1,840.2944,934.3439999999999,19.3668,1.00767,1,1465.2160000000001,902.5344,19.19144,1.00767,1,0.44266000000000005,0.58325,0.20225,1,7:47:35 AM,1529.115,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219462,841.1136,933.8688,0,-114.8672,-47.8368,0.69107,4.17,1,50.7136,-41.688,0.70062,3.99,1,1049.5744,485.0496,1528.954,0.1676,5092,1,1023.5136,564.3792,1,1031.3728,472.2912,1,1027.4304,518.3424,1,841.1136,933.8688,18.77393,0.99093,1,1465.856,901.8864,18.661579999999997,0.99093,1,0.44266000000000005,0.58325,0.20225,1,7:47:35 AM,1529.122,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219463,841.5232,933.3648,0,-114.8672,-47.8368,0.69107,4.18,1,50.7136,-41.688,0.70062,4.01,1,1050.1632,485.9424,1528.954,0.17542,5092,1,1071.488,558.8496,1,1059.1744,459.8496,1,1065.344,509.3568,1,841.5232,933.3648,18.0357,0.97419,1,1466.0352,901.6992,18.42318,0.97419,1,0.44266000000000005,0.58325,0.20225,1,7:47:35 AM,1529.13,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219464,841.6512,933.2208,0,-116.5568,-48.3696,0.70204,4.05,1,54.8864,-44.8416,0.75629,3.97,1,1050.7776,486.9792,1528.954,0.18115,5092,1,1075.712,569.8512,1,1059.2,460.1088,1,1067.4432,514.9872,1,841.6512,933.2208,19.08737,0.96526,1,1466.0096,901.4832,18.738039999999998,0.9739899999999999,1,0.44266000000000005,0.58325,0.20225,1,7:47:35 AM,1529.136,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219465,841.8560000000001,932.9904,0,-116.5568,-48.3696,0.70204,4.1,1,54.8864,-44.8416,0.75629,3.94,1,1052.3904,485.3232,1528.954,0.18787,5092,1,1103.0016,473.4144,1,1091.1488,404.0928,1,1097.0624,438.7536,1,841.8560000000001,932.9904,19.01146,0.9818100000000001,1,1466.4448,901.2384,19.26163,0.99054,1,0.44298999999999994,0.5825199999999999,0.20253,1,7:47:35 AM,1529.142,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219466,842.0864,932.9904,0,-116.5568,-48.3696,0.70204,4.16,1,54.8864,-44.8416,0.75629,3.98,1,1053.7216,485.7696,1528.954,0.19434,5092,1,1067.1872,525.6432,1,1118.5664,472.2336,1,1092.8896,498.9456,1,842.0864,932.9904,19.03493,0.99835,1,1466.4704,901.0368,18.82441,1.00708,1,0.44327,0.58221,0.20257,1,7:47:35 AM,1529.149,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219467,842.0352,932.7168,0,-121.4464,-50.2992,0.73224,4.13,1,51.6864,-41.7456,0.70663,3.97,1,1054.7968,485.352,1528.954,0.20093,5092,1,1055.4112,494.1936,1,1118.0032,450.72,1,1086.72,472.464,1,842.0352,932.7168,18.9651,1.0238200000000002,1,1466.8544,901.0944,19.337989999999998,1.0238200000000002,1,0.44327,0.58221,0.20257,1,7:47:35 AM,1529.155,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219468,842.2912,932.3424,0,-121.4464,-50.2992,0.73224,4.12,1,51.6864,-41.7456,0.70663,3.98,1,1053.5168,485.9136,1528.954,0.20764000000000002,5092,1,977.4848,541.4688,1,1050.9568,465.3648,1,1014.2208,503.42400000000004,1,842.2912,932.3424,19.3763,1.03275,1,1467.0848,900.6336,18.46048,1.0240200000000002,1,0.44336000000000003,0.58206,0.20206,1,7:47:35 AM,1529.162,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219469,842.3424,932.2992,0,-121.4464,-50.2992,0.73224,4.1,1,51.6864,-41.7456,0.70663,3.98,1,1052.7744,485.8272,1528.954,0.21448000000000003,5092,1,980.4032,508.2912,1,1076.8128,458.352,1,1028.608,483.3216,1,842.3424,932.2992,19.22341,1.03295,1,1466.9056,900.6768,18.539270000000002,1.0242200000000001,1,0.44348000000000004,0.58181,0.20234000000000002,1,7:47:35 AM,1529.1689999999999,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219470,842.1888,931.9536,0,-113.7408,-47.016000000000005,0.68666,4.08,1,51.6864,-41.7456,0.70663,4.03,1,1052.1344,486.07199999999995,1528.954,0.22205,5092,1,984.96,518.8608,1,1077.4272,469.4544,1,1031.1936,494.1648,1,842.1888,931.9536,18.6377,1.0242200000000001,1,1467.4944,900.576,18.29668,1.01549,1,0.44348000000000004,0.58181,0.20234000000000002,1,7:47:35 AM,1529.1770000000001,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219471,842.368,931.8672,0,-113.7408,-47.016000000000005,0.68666,4.12,1,51.6864,-41.7456,0.70663,4.02,1,1049.8304,486.6048,1528.954,0.22803,5092,1,981.0944,518.04,1,960.9472,490.6224,1,971.008,504.3312,1,842.368,931.8672,18.55956,1.0065600000000001,1,1467.392,900.576,18.45522,1.0065600000000001,1,0.44354,0.58178,0.20260999999999998,1,7:47:35 AM,1529.182,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219472,842.4448,931.9248,0,-113.7408,-47.016000000000005,0.68666,4.1,1,51.6864,-41.7456,0.70663,3.99,1,1047.9872,487.4688,1528.954,0.2345,5092,1,987.3919999999999,524.9232,1,979.5072,511.344,1,983.4496,518.1264,1,842.4448,931.9248,18.61205,0.9976299999999999,1,1467.3408,900.6192,18.45879,0.9976299999999999,1,0.44354,0.58178,0.20260999999999998,1,7:47:35 AM,1529.1889999999999,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219473,842.368,931.8960000000001,0,-113.7408,-47.016000000000005,0.68666,4.08,1,51.6864,-41.7456,0.70663,3.96,1,1046.3232,488.6064,1528.954,0.24120999999999998,5092,1,992.1792,535.9680000000001,1,980.9664,522.4608,1,986.5728,529.2144,1,842.368,931.8960000000001,18.65622,0.9887,1,1467.52,900.5039999999999,18.56215,0.9887,1,0.44358000000000003,0.5817399999999999,0.2024,1,7:47:35 AM,1529.1960000000001,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219474,842.3424,931.6944,0,-113.7408,-47.016000000000005,0.68666,4.11,1,51.6864,-41.7456,0.70663,3.94,1,1045.5296,489.4992,1528.954,0.24805,5092,1,1014.7584,522.72,1,1018.6239999999999,522.7632,1,1016.704,522.7488,1,842.3424,931.6944,18.5377,0.9887,1,1467.5456,900.5184,18.54424,0.9887,1,0.44368,0.58176,0.20234000000000002,1,7:47:35 AM,1529.203,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219475,842.5728,931.68,0,-113.7408,-47.016000000000005,0.68666,4.09,1,51.6864,-41.7456,0.70663,3.95,1,1044.5312,490.6944,1528.954,0.25464000000000003,5092,1,1010.6368,536.2272,1,1001.4464,535.3776,1,1006.0544,535.8096,1,842.5728,931.68,18.35963,0.9887,1,1467.52,900.576,18.53953,0.9887,1,0.44368,0.58176,0.20234000000000002,1,7:47:35 AM,1529.2089999999998,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219476,843.1616,931.68,0,-113.7408,-47.016000000000005,0.68666,4.07,1,51.6864,-41.7456,0.70663,3.88,1,1043.5584,491.8176,1528.954,0.2616,5092,1,1010.6368,536.2272,1,1001.4464,535.3776,1,1006.0544,535.8096,1,843.1616,931.68,18.36518,0.9887,1,1467.2896,900.5039999999999,18.4037,0.9887,1,0.44373999999999997,0.58162,0.20246,1,7:47:35 AM,1529.2160000000001,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219477,843.1360000000001,931.8096,0,-113.7408,-47.016000000000005,0.68666,4.07,1,51.6864,-41.7456,0.70663,3.88,1,1043.0208,492.3504,1528.954,0.26868000000000003,5092,1,1017.6256,546.84,1,1026.048,480.1968,1,1021.824,513.5184,1,843.1360000000001,931.8096,17.813589999999998,0.9887,1,1467.6736,900.8352,17.97055,0.9887,1,0.4438,0.58167,0.20234000000000002,1,7:47:35 AM,1529.223,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219478,843.0848,931.8528,0,-113.7408,-47.016000000000005,0.68666,3.99,1,51.6864,-41.7456,0.70663,3.84,1,1042.2016,491.8608,1528.954,0.27454,5092,1,1003.008,538.0704,1,1012.4032,405.4608,1,1007.7184,471.7728,1,843.0848,931.8528,17.93504,0.9887,1,1467.3408,900.8064,18.08459,0.9887,1,0.4438,0.58167,0.20234000000000002,1,7:47:35 AM,1529.229,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219479,842.5472,932.1552,0,-116.5568,-48.2256,0.70204,3.98,1,49.5872,-40.5936,0.68328,3.9,1,1041.4080000000001,491.5152,1528.954,0.28162,5092,1,1003.008,538.0704,1,1013.4016,415.87199999999996,1,1008.2048,476.9712,1,842.5472,932.1552,18.17843,0.9887,1,1466.8544,901.4112,17.85114,0.98106,1,0.44392,0.58198,0.20193,1,7:47:36 AM,1529.236,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219480,839.3216,933.3072,0,-116.5568,-48.2256,0.70204,4.03,1,49.5872,-40.5936,0.68328,3.79,1,1037.1584,492.5808,1528.954,0.28809,5092,1,845.2096,500.4144,1,864.5632,576.4464,1,854.8864,538.4304,1,839.3216,933.3072,18.70969,0.98106,1,1462.8352,902.2176,18.00843,0.9734200000000001,1,0.44392,0.58198,0.20193,1,7:47:36 AM,1529.243,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219481,837.4272,933.84,0,-116.5568,-48.2256,0.70204,3.95,1,49.5872,-40.5936,0.68328,3.82,1,974.592,520.9632,1528.954,0.28809,5092,0,883.584,578.0304,1,719.5648,643.2768,1,801.5872,610.6608,1,837.4272,933.84,18.83973,0.9734200000000001,1,1461.0176,902.7648,17.76622,0.96578,1,0.44392,0.58198,0.20193,1,7:47:36 AM,1529.249,2350000000000.0,,0.0
114,T,Training,D20200305T0747,219482,836.1216,933.84,0,-117.7344,-48.528,0.7042,3.91,1,49.8688,-41.7456,0.70025,3.82,1,889.3184,568.1232,1528.954,0.28809,5092,0,888.5504,587.2896,1,719.5648,643.2768,1,804.0448,615.2832,1,836.1216,933.84,18.583479999999998,0.96578,1,1459.8656,903.0528,17.5071,0.96578,1,0.44395,0.58222,0.20179,1,7:47:36 AM,1529.256,2350000000000.0,,0.0
